  -1.0000000e-02   4.1923296e-01
  -9.9498747e-03   2.1886096e-01
  -9.8997494e-03   2.7977940e-01
  -9.8496241e-03   2.7844200e-01
  -9.7994987e-03   2.5552642e-01
  -9.7493734e-03   2.3478887e-01
  -9.6992481e-03   3.3731417e-01
  -9.6491228e-03   9.3868144e-02
  -9.5989975e-03   3.7135359e-01
  -9.5488722e-03   2.7423523e-01
  -9.4987469e-03   8.8727135e-02
  -9.4486216e-03   3.1312167e-01
  -9.3984962e-03   3.1920013e-01
  -9.3483709e-03   3.7096409e-01
  -9.2982456e-03   1.5796877e-01
  -9.2481203e-03   3.6420914e-01
  -9.1979950e-03   2.2739985e-01
  -9.1478697e-03   5.5993033e-02
  -9.0977444e-03   1.2650281e-01
  -9.0476190e-03   2.9930861e-01
  -8.9974937e-03   3.8831592e-01
  -8.9473684e-03   9.3733651e-02
  -8.8972431e-03   2.0426603e-01
  -8.8471178e-03   1.5327685e-01
  -8.7969925e-03   4.1065337e-01
  -8.7468672e-03   1.3687131e-01
  -8.6967419e-03   3.6341506e-01
  -8.6466165e-03   1.7148919e-01
  -8.5964912e-03   3.1510536e-01
  -8.5463659e-03   1.0822701e-01
  -8.4962406e-03   3.9353897e-01
  -8.4461153e-03   2.5651229e-02
  -8.3959900e-03   2.8013091e-01
  -8.3458647e-03   2.9137288e-01
  -8.2957393e-03   1.6801020e-01
  -8.2456140e-03   1.5363080e-01
  -8.1954887e-03   3.1078460e-01
  -8.1453634e-03   1.4518211e-01
  -8.0952381e-03   2.4433255e-01
  -8.0451128e-03  -3.7033056e-02
  -7.9949875e-03   3.4109915e-02
  -7.9448622e-03   2.3455850e-01
  -7.8947368e-03   3.4727256e-01
  -7.8446115e-03   6.6682136e-02
  -7.7944862e-03   2.9546409e-01
  -7.7443609e-03   2.7290842e-01
  -7.6942356e-03   1.6053103e-01
  -7.6441103e-03   2.1302168e-01
  -7.5939850e-03   4.3082711e-01
  -7.5438596e-03   6.8272425e-02
  -7.4937343e-03   2.5342997e-01
  -7.4436090e-03   2.2381246e-01
  -7.3934837e-03   2.3353305e-01
  -7.3433584e-03   1.9970209e-01
  -7.2932331e-03   2.2814607e-01
  -7.2431078e-03   1.7537772e-01
  -7.1929825e-03   3.2475150e-02
  -7.1428571e-03   1.4553209e-01
  -7.0927318e-03   2.3027216e-01
  -7.0426065e-03   2.3634089e-01
  -6.9924812e-03   2.7514191e-01
  -6.9423559e-03   4.4178758e-01
  -6.8922306e-03   5.9697931e-02
  -6.8421053e-03   2.9896669e-01
  -6.7919799e-03   2.5059494e-01
  -6.7418546e-03   2.3943855e-01
  -6.6917293e-03   1.8014816e-01
  -6.6416040e-03   2.4279012e-01
  -6.5914787e-03   3.2937242e-01
  -6.5413534e-03   3.0932433e-01
